alarm_id,plant_id,equipment_id,alarm_timestamp,alarm_code,alarm_short_name,alarm_description,severity,duration_minutes,resolved_timestamp,operator_id
ALM001588,PLT003,TRB004,2024-08-18 14:59:00,ALM002,LOW_OIL_PRESSURE,Low lube oil pressure,CRITICAL,128,2024-08-18 17:07:00,OPR008
ALM001589,PLT004,GEN005,2024-08-07 05:23:00,ALM001,HIGH_EXHAUST_TEMP,High exhaust gas temperature,WARNING,307,2024-08-07 10:30:00,OPR004
ALM001590,PLT004,GEN005,2024-05-26 10:28:00,ALM003,HIGH_VIBRATION,Excessive turbine vibration,WARNING,419,2024-05-26 17:27:00,OPR005
ALM001591,PLT003,TRB004,2024-04-17 19:24:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,469,2024-04-18 03:13:00,OPR007
ALM001592,PLT001,GEN002,2024-06-05 16:38:00,ALM001,HIGH_EXHAUST_TEMP,High exhaust gas temperature,WARNING,296,2024-06-05 21:34:00,OPR005
ALM001593,PLT001,TRB001,2024-02-15 09:49:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,298,2024-02-15 14:47:00,OPR007
ALM001594,PLT005,GEN006,2024-07-20 17:53:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,379,2024-07-21 00:12:00,OPR012
ALM001595,PLT005,GEN006,2024-07-14 02:33:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,312,2024-07-14 07:45:00,OPR011
ALM001596,PLT001,TRB002,2024-11-13 23:12:00,ALM005,OVERSPEED_TRIP,Turbine overspeed protection trip,CRITICAL,366,2024-11-14 05:18:00,OPR002
ALM001597,PLT004,GEN005,2024-06-14 22:01:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,330,2024-06-15 03:31:00,OPR004
ALM001598,PLT001,TRB001,2024-09-28 17:32:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,95,2024-09-28 19:07:00,OPR010
ALM001599,PLT003,GEN004,2024-08-21 19:59:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,244,2024-08-22 00:03:00,OPR004
ALM001600,PLT004,GEN005,2024-02-19 18:59:00,ALM001,HIGH_EXHAUST_TEMP,High exhaust gas temperature,WARNING,212,2024-02-19 22:31:00,OPR003
ALM001601,PLT002,TRB003,2024-05-14 04:06:00,ALM002,LOW_OIL_PRESSURE,Low lube oil pressure,CRITICAL,52,2024-05-14 04:58:00,OPR011
ALM001602,PLT002,GEN003,2024-05-18 00:17:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,453,2024-05-18 07:50:00,OPR005
ALM001603,PLT003,GEN004,2024-08-22 04:48:00,ALM001,HIGH_EXHAUST_TEMP,High exhaust gas temperature,WARNING,47,2024-08-22 05:35:00,OPR002
ALM001604,PLT001,TRB002,2024-10-27 12:57:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,402,2024-10-27 19:39:00,OPR007
ALM001605,PLT004,GEN005,2024-02-20 03:13:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,10,2024-02-20 03:23:00,OPR004
ALM001606,PLT003,TRB004,2024-02-06 18:13:00,ALM001,HIGH_EXHAUST_TEMP,High exhaust gas temperature,WARNING,405,2024-02-07 00:58:00,OPR007
ALM001607,PLT002,TRB003,2024-10-29 15:48:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,188,2024-10-29 18:56:00,OPR008
ALM001608,PLT004,GEN005,2024-07-16 03:10:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,226,2024-07-16 06:56:00,OPR007
ALM001609,PLT003,TRB004,2024-12-20 19:10:00,ALM005,OVERSPEED_TRIP,Turbine overspeed protection trip,CRITICAL,161,2024-12-20 21:51:00,OPR012
ALM001610,PLT001,TRB001,2024-10-21 13:38:00,ALM001,HIGH_EXHAUST_TEMP,High exhaust gas temperature,WARNING,20,2024-10-21 13:58:00,OPR001
ALM001611,PLT003,TRB004,2024-11-19 07:26:00,ALM002,LOW_OIL_PRESSURE,Low lube oil pressure,CRITICAL,210,2024-11-19 10:56:00,OPR003
ALM001612,PLT001,GEN002,2024-08-06 02:00:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,14,2024-08-06 02:14:00,OPR003
ALM001613,PLT001,TRB001,2024-12-24 14:17:00,ALM002,LOW_OIL_PRESSURE,Low lube oil pressure,CRITICAL,189,2024-12-24 17:26:00,OPR002
ALM001614,PLT005,TRB006,2024-08-16 14:14:00,ALM005,OVERSPEED_TRIP,Turbine overspeed protection trip,CRITICAL,38,2024-08-16 14:52:00,OPR001
ALM001615,PLT001,TRB001,2024-07-26 01:00:00,ALM001,HIGH_EXHAUST_TEMP,High exhaust gas temperature,WARNING,120,2024-07-26 03:00:00,OPR001
ALM001616,PLT005,GEN006,2024-04-24 15:02:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,201,2024-04-24 18:23:00,OPR002
ALM001617,PLT002,GEN003,2024-07-07 11:07:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,298,2024-07-07 16:05:00,OPR006
ALM001618,PLT001,TRB002,2024-03-24 20:08:00,ALM003,HIGH_VIBRATION,Excessive turbine vibration,WARNING,217,2024-03-24 23:45:00,OPR007
ALM001619,PLT003,TRB004,2024-03-03 15:40:00,ALM001,HIGH_EXHAUST_TEMP,High exhaust gas temperature,WARNING,427,2024-03-03 22:47:00,OPR012
ALM001620,PLT001,GEN001,2024-10-18 23:18:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,10,2024-10-18 23:28:00,OPR012
ALM001621,PLT001,GEN001,2024-08-14 17:49:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,284,2024-08-14 22:33:00,OPR005
ALM001622,PLT004,TRB005,2024-11-18 06:22:00,ALM005,OVERSPEED_TRIP,Turbine overspeed protection trip,CRITICAL,39,2024-11-18 07:01:00,OPR003
ALM001623,PLT001,TRB001,2024-06-25 22:52:00,ALM005,OVERSPEED_TRIP,Turbine overspeed protection trip,CRITICAL,65,2024-06-25 23:57:00,OPR006
ALM001624,PLT005,TRB006,2024-04-23 12:21:00,ALM005,OVERSPEED_TRIP,Turbine overspeed protection trip,CRITICAL,224,2024-04-23 16:05:00,OPR009
ALM001625,PLT003,GEN004,2024-11-17 08:16:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,399,2024-11-17 14:55:00,OPR004
ALM001626,PLT001,TRB002,2024-09-19 19:06:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,41,2024-09-19 19:47:00,OPR008
ALM001627,PLT003,GEN004,2024-02-25 20:33:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,6,2024-02-25 20:39:00,OPR002
ALM001628,PLT002,TRB003,2024-05-14 01:17:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,262,2024-05-14 05:39:00,OPR004
ALM001629,PLT003,GEN004,2024-08-05 17:08:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,456,2024-08-06 00:44:00,OPR006
ALM001630,PLT003,TRB004,2024-12-28 05:04:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,147,2024-12-28 07:31:00,OPR011
ALM001631,PLT004,TRB005,2024-08-31 17:54:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,40,2024-08-31 18:34:00,OPR009
ALM001632,PLT003,TRB004,2024-11-11 11:53:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,333,2024-11-11 17:26:00,OPR008
ALM001633,PLT005,GEN006,2024-07-28 11:00:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,176,2024-07-28 13:56:00,OPR005
ALM001634,PLT004,GEN005,2024-05-15 08:41:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,174,2024-05-15 11:35:00,OPR004
ALM001635,PLT001,TRB002,2024-09-02 16:08:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,4,2024-09-02 16:12:00,OPR007
ALM001636,PLT002,GEN003,2024-03-16 20:12:00,ALM005,OVERSPEED_TRIP,Turbine overspeed protection trip,CRITICAL,422,2024-03-17 03:14:00,OPR008
ALM001637,PLT003,TRB004,2024-11-18 02:30:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,363,2024-11-18 08:33:00,OPR002
ALM001638,PLT004,GEN005,2024-11-30 07:10:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,76,2024-11-30 08:26:00,OPR009
ALM001639,PLT002,GEN003,2024-04-11 16:07:00,ALM002,LOW_OIL_PRESSURE,Low lube oil pressure,CRITICAL,159,2024-04-11 18:46:00,OPR003
ALM001640,PLT001,TRB001,2024-10-06 15:42:00,ALM003,HIGH_VIBRATION,Excessive turbine vibration,WARNING,126,2024-10-06 17:48:00,OPR011
ALM001641,PLT003,TRB004,2024-07-28 05:30:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,323,2024-07-28 10:53:00,OPR006
ALM001642,PLT004,TRB005,2024-03-18 04:46:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,429,2024-03-18 11:55:00,OPR012
ALM001643,PLT003,TRB004,2024-03-15 13:29:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,134,2024-03-15 15:43:00,OPR012
ALM001644,PLT003,TRB004,2024-09-22 04:27:00,ALM001,HIGH_EXHAUST_TEMP,High exhaust gas temperature,WARNING,348,2024-09-22 10:15:00,OPR001
ALM001645,PLT004,GEN005,2024-08-16 20:13:00,ALM002,LOW_OIL_PRESSURE,Low lube oil pressure,CRITICAL,40,2024-08-16 20:53:00,OPR002
ALM001646,PLT004,TRB005,2024-12-30 04:18:00,ALM002,LOW_OIL_PRESSURE,Low lube oil pressure,CRITICAL,473,2024-12-30 12:11:00,OPR012
ALM001647,PLT001,TRB002,2024-01-28 06:26:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,1,2024-01-28 06:27:00,OPR009
ALM001648,PLT002,GEN003,2024-06-28 22:28:00,ALM002,LOW_OIL_PRESSURE,Low lube oil pressure,CRITICAL,367,2024-06-29 04:35:00,OPR006
ALM001649,PLT005,GEN006,2024-07-01 22:22:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,406,2024-07-02 05:08:00,OPR011
ALM001650,PLT002,TRB003,2024-12-02 22:37:00,ALM001,HIGH_EXHAUST_TEMP,High exhaust gas temperature,WARNING,109,2024-12-03 00:26:00,OPR002
ALM001651,PLT005,TRB006,2024-04-25 11:23:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,3,2024-04-25 11:26:00,OPR004
ALM001652,PLT001,TRB002,2024-06-18 16:46:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,216,2024-06-18 20:22:00,OPR003
ALM001653,PLT004,GEN005,2024-04-29 17:20:00,ALM001,HIGH_EXHAUST_TEMP,High exhaust gas temperature,WARNING,325,2024-04-29 22:45:00,OPR001
ALM001654,PLT003,GEN004,2024-11-30 01:06:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,1,2024-11-30 01:07:00,OPR002
ALM001655,PLT004,TRB005,2024-11-14 01:00:00,ALM003,HIGH_VIBRATION,Excessive turbine vibration,WARNING,26,2024-11-14 01:26:00,OPR005
ALM001656,PLT002,TRB003,2024-10-31 12:44:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,382,2024-10-31 19:06:00,OPR001
ALM001657,PLT004,TRB005,2024-02-27 05:23:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,216,2024-02-27 08:59:00,OPR012
ALM001658,PLT004,TRB005,2024-03-18 01:24:00,ALM005,OVERSPEED_TRIP,Turbine overspeed protection trip,CRITICAL,66,2024-03-18 02:30:00,OPR002
ALM001659,PLT003,TRB004,2024-05-17 18:37:00,ALM003,HIGH_VIBRATION,Excessive turbine vibration,WARNING,341,2024-05-18 00:18:00,OPR009
ALM001660,PLT005,TRB006,2024-12-17 04:06:00,ALM005,OVERSPEED_TRIP,Turbine overspeed protection trip,CRITICAL,470,2024-12-17 11:56:00,OPR008
ALM001661,PLT001,TRB001,2024-03-05 04:12:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,65,2024-03-05 05:17:00,OPR003
ALM001662,PLT005,GEN006,2024-07-06 20:59:00,ALM002,LOW_OIL_PRESSURE,Low lube oil pressure,CRITICAL,420,2024-07-07 03:59:00,OPR003
ALM001663,PLT004,GEN005,2024-07-01 23:43:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,6,2024-07-01 23:49:00,OPR010
ALM001664,PLT002,GEN003,2024-03-20 08:10:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,164,2024-03-20 10:54:00,OPR005
ALM001665,PLT004,GEN005,2024-08-29 12:11:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,155,2024-08-29 14:46:00,OPR010
ALM001666,PLT002,GEN003,2024-09-24 14:20:00,ALM002,LOW_OIL_PRESSURE,Low lube oil pressure,CRITICAL,87,2024-09-24 15:47:00,OPR009
ALM001667,PLT005,TRB006,2024-08-15 01:10:00,ALM002,LOW_OIL_PRESSURE,Low lube oil pressure,CRITICAL,467,2024-08-15 08:57:00,OPR007
ALM001668,PLT002,GEN003,2024-10-05 11:08:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,78,2024-10-05 12:26:00,OPR005
ALM001669,PLT002,TRB003,2024-08-17 04:03:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,9,2024-08-17 04:12:00,OPR004
ALM001670,PLT005,GEN006,2024-02-15 21:01:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,9,2024-02-15 21:10:00,OPR007
ALM001671,PLT002,TRB003,2024-12-01 10:38:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,2,2024-12-01 10:40:00,OPR010
ALM001672,PLT003,TRB004,2024-08-11 19:53:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,5,2024-08-11 19:58:00,OPR003
ALM001673,PLT003,TRB004,2024-06-20 12:42:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,79,2024-06-20 14:01:00,OPR010
ALM001674,PLT004,GEN005,2024-10-28 07:12:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,285,2024-10-28 11:57:00,OPR005
ALM001675,PLT001,GEN002,2024-02-28 19:32:00,ALM003,HIGH_VIBRATION,Excessive turbine vibration,WARNING,179,2024-02-28 22:31:00,OPR012
ALM001676,PLT001,GEN001,2024-11-18 23:44:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,98,2024-11-19 01:22:00,OPR009
ALM001677,PLT005,GEN006,2024-10-20 20:28:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,6,2024-10-20 20:34:00,OPR011
ALM001678,PLT002,GEN003,2024-04-21 12:21:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,293,2024-04-21 17:14:00,OPR003
ALM001679,PLT004,GEN005,2024-02-02 03:58:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,12,2024-02-02 04:10:00,OPR004
ALM001680,PLT001,GEN002,2024-03-03 10:47:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,15,2024-03-03 11:02:00,OPR011
ALM001681,PLT005,GEN006,2024-12-22 00:56:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,141,2024-12-22 03:17:00,OPR012
ALM001682,PLT005,GEN006,2024-10-11 14:10:00,ALM001,HIGH_EXHAUST_TEMP,High exhaust gas temperature,WARNING,466,2024-10-11 21:56:00,OPR009
ALM001683,PLT003,TRB004,2024-01-07 13:29:00,ALM002,LOW_OIL_PRESSURE,Low lube oil pressure,CRITICAL,375,2024-01-07 19:44:00,OPR012
ALM001684,PLT004,GEN005,2024-12-03 08:02:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,185,2024-12-03 11:07:00,OPR007
ALM001685,PLT001,TRB002,2024-12-08 02:33:00,ALM001,HIGH_EXHAUST_TEMP,High exhaust gas temperature,WARNING,228,2024-12-08 06:21:00,OPR004
ALM001686,PLT002,GEN003,2024-06-16 17:40:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,1,2024-06-16 17:41:00,OPR011
ALM001687,PLT005,TRB006,2024-11-17 07:32:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,9,2024-11-17 07:41:00,OPR006
ALM001688,PLT002,GEN003,2024-06-18 00:49:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,15,2024-06-18 01:04:00,OPR004
ALM001689,PLT002,GEN003,2024-04-15 00:30:00,ALM001,HIGH_EXHAUST_TEMP,High exhaust gas temperature,WARNING,7,2024-04-15 00:37:00,OPR012
ALM001690,PLT002,TRB003,2024-11-25 08:47:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,329,2024-11-25 14:16:00,OPR003
ALM001691,PLT002,GEN003,2024-08-29 20:49:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,213,2024-08-30 00:22:00,OPR004
ALM001692,PLT005,GEN006,2024-01-26 16:39:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,13,2024-01-26 16:52:00,OPR008
ALM001693,PLT002,GEN003,2024-05-29 15:28:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,130,2024-05-29 17:38:00,OPR007
ALM001694,PLT001,TRB001,2024-11-24 01:35:00,ALM002,LOW_OIL_PRESSURE,Low lube oil pressure,CRITICAL,138,2024-11-24 03:53:00,OPR004
ALM001695,PLT005,TRB006,2024-08-04 20:40:00,ALM002,LOW_OIL_PRESSURE,Low lube oil pressure,CRITICAL,129,2024-08-04 22:49:00,OPR006
ALM001696,PLT005,GEN006,2024-02-23 08:25:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,12,2024-02-23 08:37:00,OPR001
ALM001697,PLT002,GEN003,2024-01-10 00:39:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,388,2024-01-10 07:07:00,OPR006
ALM001698,PLT005,GEN006,2024-05-03 20:46:00,ALM001,HIGH_EXHAUST_TEMP,High exhaust gas temperature,WARNING,138,2024-05-03 23:04:00,OPR005
ALM001699,PLT005,TRB006,2024-12-30 08:00:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,61,2024-12-30 09:01:00,OPR008
ALM001700,PLT004,GEN005,2024-01-11 06:20:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,141,2024-01-11 08:41:00,OPR005
ALM001701,PLT005,TRB006,2024-04-24 23:03:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,164,2024-04-25 01:47:00,OPR009
ALM001702,PLT001,TRB002,2024-07-07 03:58:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,94,2024-07-07 05:32:00,OPR011
ALM001703,PLT004,GEN005,2024-01-14 17:38:00,ALM001,HIGH_EXHAUST_TEMP,High exhaust gas temperature,WARNING,370,2024-01-14 23:48:00,OPR004
ALM001704,PLT005,GEN006,2024-06-13 19:50:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,282,2024-06-14 00:32:00,OPR011
ALM001705,PLT004,TRB005,2024-12-14 12:27:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,13,2024-12-14 12:40:00,OPR005
ALM001706,PLT002,TRB003,2024-08-18 06:33:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,8,2024-08-18 06:41:00,OPR006
ALM001707,PLT001,TRB002,2024-10-06 14:41:00,ALM008,VOLTAGE_DEVIATION,Grid voltage deviation ±5%,WARNING,428,2024-10-06 21:49:00,OPR004
ALM001708,PLT004,TRB005,2024-10-08 09:32:00,ALM002,LOW_OIL_PRESSURE,Low lube oil pressure,CRITICAL,38,2024-10-08 10:10:00,OPR008
ALM001709,PLT004,GEN005,2024-06-11 16:18:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,463,2024-06-12 00:01:00,OPR009
ALM001710,PLT005,TRB006,2024-08-02 12:06:00,ALM002,LOW_OIL_PRESSURE,Low lube oil pressure,CRITICAL,249,2024-08-02 16:15:00,OPR004
ALM001711,PLT003,GEN004,2024-04-01 05:51:00,ALM005,OVERSPEED_TRIP,Turbine overspeed protection trip,CRITICAL,39,2024-04-01 06:30:00,OPR010
ALM001712,PLT005,TRB006,2024-04-10 03:22:00,ALM005,OVERSPEED_TRIP,Turbine overspeed protection trip,CRITICAL,449,2024-04-10 10:51:00,OPR001
ALM001713,PLT005,GEN006,2024-09-03 03:40:00,ALM001,HIGH_EXHAUST_TEMP,High exhaust gas temperature,WARNING,383,2024-09-03 10:03:00,OPR001
ALM001714,PLT002,TRB003,2024-11-25 06:18:00,ALM003,HIGH_VIBRATION,Excessive turbine vibration,WARNING,312,2024-11-25 11:30:00,OPR003
ALM001715,PLT003,TRB004,2024-02-12 17:14:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,14,2024-02-12 17:28:00,OPR001
ALM001716,PLT002,GEN003,2024-10-07 18:35:00,ALM003,HIGH_VIBRATION,Excessive turbine vibration,WARNING,62,2024-10-07 19:37:00,OPR009
ALM001717,PLT005,TRB006,2024-10-05 08:54:00,ALM003,HIGH_VIBRATION,Excessive turbine vibration,WARNING,23,2024-10-05 09:17:00,OPR001
ALM001718,PLT004,TRB005,2024-12-06 20:38:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,4,2024-12-06 20:42:00,OPR002
ALM001719,PLT002,TRB003,2024-02-23 18:50:00,ALM005,OVERSPEED_TRIP,Turbine overspeed protection trip,CRITICAL,51,2024-02-23 19:41:00,OPR001
ALM001720,PLT001,TRB002,2024-06-25 18:44:00,ALM003,HIGH_VIBRATION,Excessive turbine vibration,WARNING,51,2024-06-25 19:35:00,OPR007
ALM001721,PLT002,TRB003,2024-06-21 06:47:00,ALM005,OVERSPEED_TRIP,Turbine overspeed protection trip,CRITICAL,154,2024-06-21 09:21:00,OPR003
ALM001722,PLT001,TRB001,2024-07-08 17:44:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,454,2024-07-09 01:18:00,OPR010
ALM001723,PLT001,TRB001,2024-03-03 01:57:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,450,2024-03-03 09:27:00,OPR004
ALM001724,PLT001,GEN001,2024-08-19 00:12:00,ALM003,HIGH_VIBRATION,Excessive turbine vibration,WARNING,131,2024-08-19 02:23:00,OPR005
ALM001725,PLT001,GEN001,2024-01-30 22:19:00,ALM005,OVERSPEED_TRIP,Turbine overspeed protection trip,CRITICAL,109,2024-01-31 00:08:00,OPR009
ALM001726,PLT001,GEN002,2024-07-02 08:47:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,400,2024-07-02 15:27:00,OPR001
ALM001727,PLT003,GEN004,2024-10-12 12:53:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,157,2024-10-12 15:30:00,OPR005
ALM001728,PLT003,TRB004,2024-05-26 12:23:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,1,2024-05-26 12:24:00,OPR008
ALM001729,PLT002,TRB003,2024-12-08 07:56:00,ALM002,LOW_OIL_PRESSURE,Low lube oil pressure,CRITICAL,141,2024-12-08 10:17:00,OPR002
ALM001730,PLT005,TRB006,2024-03-18 17:32:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,5,2024-03-18 17:37:00,OPR005
ALM001731,PLT005,TRB006,2024-09-07 10:14:00,ALM006,GEN_HIGH_TEMP,Generator high temperature,WARNING,358,2024-09-07 16:12:00,OPR002
ALM001732,PLT003,TRB004,2024-01-26 05:50:00,ALM002,LOW_OIL_PRESSURE,Low lube oil pressure,CRITICAL,207,2024-01-26 09:17:00,OPR003
ALM001733,PLT002,TRB003,2024-03-13 19:53:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,211,2024-03-13 23:24:00,OPR002
ALM001734,PLT005,TRB006,2024-01-05 04:02:00,ALM001,HIGH_EXHAUST_TEMP,High exhaust gas temperature,WARNING,230,2024-01-05 07:52:00,OPR010
ALM001735,PLT001,GEN002,2024-08-16 06:54:00,ALM005,OVERSPEED_TRIP,Turbine overspeed protection trip,CRITICAL,311,2024-08-16 12:05:00,OPR012
ALM001736,PLT003,TRB004,2024-10-05 23:56:00,ALM001,HIGH_EXHAUST_TEMP,High exhaust gas temperature,WARNING,351,2024-10-06 05:47:00,OPR002
ALM001737,PLT004,GEN005,2024-02-06 23:05:00,ALM005,OVERSPEED_TRIP,Turbine overspeed protection trip,CRITICAL,240,2024-02-07 03:05:00,OPR001
ALM001738,PLT004,TRB005,2024-01-13 22:34:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,416,2024-01-14 05:30:00,OPR010
ALM001739,PLT003,GEN004,2024-08-11 05:39:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,9,2024-08-11 05:48:00,OPR002
ALM001740,PLT005,GEN006,2024-06-26 16:40:00,ALM004,FUEL_FLOW_LOW,Gas fuel flow below threshold,WARNING,395,2024-06-26 23:15:00,OPR005
ALM001741,PLT002,GEN003,2024-08-28 13:48:00,ALM002,LOW_OIL_PRESSURE,Low lube oil pressure,CRITICAL,177,2024-08-28 16:45:00,OPR001
ALM001742,PLT002,GEN003,2024-03-25 19:05:00,ALM001,HIGH_EXHAUST_TEMP,High exhaust gas temperature,WARNING,310,2024-03-26 00:15:00,OPR004
ALM001743,PLT001,GEN001,2024-03-20 14:04:00,ALM002,LOW_OIL_PRESSURE,Low lube oil pressure,CRITICAL,310,2024-03-20 19:14:00,OPR009
ALM001744,PLT001,TRB001,2024-05-15 13:20:00,ALM005,OVERSPEED_TRIP,Turbine overspeed protection trip,CRITICAL,409,2024-05-15 20:09:00,OPR003
ALM001745,PLT003,TRB004,2024-06-30 04:12:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,5,2024-06-30 04:17:00,OPR004
ALM001746,PLT001,GEN001,2024-07-16 07:08:00,ALM001,HIGH_EXHAUST_TEMP,High exhaust gas temperature,WARNING,180,2024-07-16 10:08:00,OPR012
ALM001747,PLT002,GEN003,2024-10-30 02:00:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,4,2024-10-30 02:04:00,OPR006
ALM001748,PLT002,GEN003,2024-07-07 09:18:00,ALM002,LOW_OIL_PRESSURE,Low lube oil pressure,CRITICAL,234,2024-07-07 13:12:00,OPR010
ALM001749,PLT005,GEN006,2024-12-23 17:20:00,ALM002,LOW_OIL_PRESSURE,Low lube oil pressure,CRITICAL,357,2024-12-23 23:17:00,OPR001
ALM001750,PLT001,TRB002,2024-09-25 06:32:00,ALM001,HIGH_EXHAUST_TEMP,High exhaust gas temperature,WARNING,297,2024-09-25 11:29:00,OPR003
ALM001751,PLT001,TRB001,2024-04-09 08:31:00,ALM007,COMM_FAILURE,SCADA communication failure,INFO,1,2024-04-09 08:32:00,OPR002
ALM001752,PLT004,GEN005,2024-03-02 16:15:00,ALM005,OVERSPEED_TRIP,Turbine overspeed protection trip,CRITICAL,346,2024-03-02 22:01:00,OPR011
ALM001753,PLT005,GEN006,2024-11-09 21:43:00,ALM003,HIGH_VIBRATION,Excessive turbine vibration,WARNING,110,2024-11-09 23:33:00,OPR011
