reading_id,plant_id,reading_timestamp,mw_output,fuel_consumed_mscf,heat_rate_btu_kwh,load_factor_pct,frequency_hz,voltage_kv,status
RDG00010188,PLT003,2024-09-11 15:00:00,24.47,0.2311,9446.0,95.95,50.02,11.041,FULL_LOAD
RDG00010189,PLT004,2024-09-11 15:00:00,32.55,0.3188,9793.0,98.64,50.08,10.826,FULL_LOAD
RDG00010190,PLT005,2024-09-11 15:00:00,29.77,0.274,9203.0,93.04,49.73,11.117,PARTIAL_LOAD
RDG00010191,PLT001,2024-09-11 18:00:00,53.31,0.5177,9711.0,91.92,50.21,10.921,PARTIAL_LOAD
RDG00010192,PLT002,2024-09-11 18:00:00,28.76,0.2788,9694.0,92.77,50.09,10.957,PARTIAL_LOAD
RDG00010193,PLT003,2024-09-11 18:00:00,22.52,0.2144,9520.0,88.31,49.9,11.202,PARTIAL_LOAD
RDG00010194,PLT004,2024-09-11 18:00:00,30.79,0.2883,9365.0,93.32,49.91,11.002,PARTIAL_LOAD
RDG00010195,PLT005,2024-09-11 18:00:00,27.32,0.2609,9550.0,85.38,49.97,10.986,PARTIAL_LOAD
RDG00010196,PLT001,2024-09-11 21:00:00,49.5,0.47,9495.0,85.34,50.05,10.765,PARTIAL_LOAD
RDG00010197,PLT002,2024-09-11 21:00:00,25.29,0.2513,9936.0,81.58,49.99,11.186,PARTIAL_LOAD
RDG00010198,PLT003,2024-09-11 21:00:00,20.1,0.1932,9611.0,78.83,49.84,11.047,PARTIAL_LOAD
RDG00010199,PLT004,2024-09-11 21:00:00,27.24,0.2563,9410.0,82.53,49.9,11.171,PARTIAL_LOAD
RDG00010200,PLT005,2024-09-11 21:00:00,26.12,0.2507,9599.0,81.62,49.86,10.741,PARTIAL_LOAD
RDG00010201,PLT001,2024-09-12 00:00:00,44.77,0.4246,9483.0,77.19,50.07,10.975,PARTIAL_LOAD
RDG00010202,PLT002,2024-09-12 00:00:00,22.64,0.2197,9702.0,73.02,49.99,11.217,PARTIAL_LOAD
RDG00010203,PLT003,2024-09-12 00:00:00,19.92,0.199,9991.0,78.12,50.0,10.628,PARTIAL_LOAD
RDG00010204,PLT004,2024-09-12 00:00:00,25.93,0.2399,9251.0,78.59,50.11,11.135,PARTIAL_LOAD
RDG00010205,PLT005,2024-09-12 00:00:00,24.71,0.2449,9912.0,77.2,49.86,10.953,PARTIAL_LOAD
RDG00010206,PLT001,2024-09-12 03:00:00,43.14,0.4132,9577.0,74.39,49.94,10.947,PARTIAL_LOAD
RDG00010207,PLT002,2024-09-12 03:00:00,25.66,0.2445,9527.0,82.78,49.87,11.11,PARTIAL_LOAD
RDG00010208,PLT003,2024-09-12 03:00:00,20.77,0.2029,9768.0,81.45,49.99,11.254,PARTIAL_LOAD
RDG00010209,PLT004,2024-09-12 03:00:00,26.29,0.2419,9201.0,79.65,50.06,10.928,PARTIAL_LOAD
RDG00010210,PLT005,2024-09-12 03:00:00,24.94,0.2398,9616.0,77.93,49.98,11.29,PARTIAL_LOAD
RDG00010211,PLT001,2024-09-12 06:00:00,49.69,0.4711,9481.0,85.67,49.78,10.794,PARTIAL_LOAD
RDG00010212,PLT002,2024-09-12 06:00:00,27.6,0.2512,9102.0,89.02,49.95,11.041,PARTIAL_LOAD
RDG00010213,PLT003,2024-09-12 06:00:00,21.76,0.2027,9315.0,85.32,49.86,10.965,PARTIAL_LOAD
RDG00010214,PLT004,2024-09-12 06:00:00,29.47,0.2804,9515.0,89.31,50.27,11.035,PARTIAL_LOAD
RDG00010215,PLT005,2024-09-12 06:00:00,28.48,0.2658,9333.0,88.99,49.78,11.15,PARTIAL_LOAD
RDG00010216,PLT001,2024-09-12 09:00:00,55.88,0.5253,9401.0,96.34,50.09,10.879,FULL_LOAD
RDG00010217,PLT002,2024-09-12 09:00:00,29.67,0.2914,9821.0,95.7,50.14,10.878,FULL_LOAD
RDG00010218,PLT003,2024-09-12 09:00:00,24.43,0.229,9373.0,95.81,49.84,11.048,FULL_LOAD
RDG00010219,PLT004,2024-09-12 09:00:00,30.14,0.2826,9376.0,91.33,49.76,10.947,PARTIAL_LOAD
RDG00010220,PLT005,2024-09-12 09:00:00,29.36,0.2866,9760.0,91.76,49.9,10.891,PARTIAL_LOAD
RDG00010221,PLT001,2024-09-12 12:00:00,56.72,0.5712,10070.0,97.79,49.96,10.928,FULL_LOAD
RDG00010222,PLT002,2024-09-12 12:00:00,30.15,0.2844,9432.0,97.26,49.73,11.104,FULL_LOAD
RDG00010223,PLT003,2024-09-12 12:00:00,25.02,0.2423,9684.0,98.13,49.93,11.257,FULL_LOAD
RDG00010224,PLT004,2024-09-12 12:00:00,32.06,0.3049,9510.0,97.14,49.98,11.075,FULL_LOAD
RDG00010225,PLT005,2024-09-12 12:00:00,30.12,0.2869,9525.0,94.13,49.93,11.33,PARTIAL_LOAD
RDG00010226,PLT001,2024-09-12 15:00:00,53.72,0.5054,9408.0,92.61,50.05,11.053,PARTIAL_LOAD
RDG00010227,PLT002,2024-09-12 15:00:00,28.85,0.2844,9858.0,93.06,50.15,10.759,PARTIAL_LOAD
RDG00010228,PLT003,2024-09-12 15:00:00,23.65,0.2256,9539.0,92.76,49.88,10.705,PARTIAL_LOAD
RDG00010229,PLT004,2024-09-12 15:00:00,31.19,0.286,9170.0,94.52,49.95,10.774,PARTIAL_LOAD
RDG00010230,PLT005,2024-09-12 15:00:00,30.04,0.292,9722.0,93.88,49.99,11.061,PARTIAL_LOAD
RDG00010231,PLT001,2024-09-12 18:00:00,51.87,0.5012,9662.0,89.43,49.92,11.194,PARTIAL_LOAD
RDG00010232,PLT002,2024-09-12 18:00:00,27.58,0.2629,9533.0,88.97,50.18,10.849,PARTIAL_LOAD
RDG00010233,PLT003,2024-09-12 18:00:00,21.18,0.2025,9563.0,83.06,49.97,11.091,PARTIAL_LOAD
RDG00010234,PLT004,2024-09-12 18:00:00,29.19,0.2715,9300.0,88.46,50.05,10.915,PARTIAL_LOAD
RDG00010235,PLT005,2024-09-12 18:00:00,28.48,0.2709,9512.0,89.01,50.04,10.957,PARTIAL_LOAD
RDG00010236,PLT001,2024-09-12 21:00:00,47.36,0.4495,9491.0,81.66,50.1,11.211,PARTIAL_LOAD
RDG00010237,PLT002,2024-09-12 21:00:00,25.42,0.2495,9816.0,81.98,49.95,11.158,PARTIAL_LOAD
RDG00010238,PLT003,2024-09-12 21:00:00,19.48,0.1848,9489.0,76.37,50.04,10.941,PARTIAL_LOAD
RDG00010239,PLT004,2024-09-12 21:00:00,26.59,0.2523,9490.0,80.58,50.06,11.016,PARTIAL_LOAD
RDG00010240,PLT005,2024-09-12 21:00:00,25.31,0.2396,9467.0,79.1,50.0,11.142,PARTIAL_LOAD
RDG00010241,PLT001,2024-09-13 00:00:00,46.48,0.4331,9319.0,80.13,50.0,10.907,PARTIAL_LOAD
RDG00010242,PLT002,2024-09-13 00:00:00,0.0,0.0,0.0,0.0,50.09,11.207,OFFLINE
RDG00010243,PLT003,2024-09-13 00:00:00,21.45,0.1995,9300.0,84.13,49.93,10.736,PARTIAL_LOAD
RDG00010244,PLT004,2024-09-13 00:00:00,26.56,0.2591,9756.0,80.49,50.09,11.227,PARTIAL_LOAD
RDG00010245,PLT005,2024-09-13 00:00:00,24.68,0.2231,9039.0,77.11,50.01,11.3,PARTIAL_LOAD
RDG00010246,PLT001,2024-09-13 03:00:00,46.57,0.4361,9365.0,80.29,49.81,11.248,PARTIAL_LOAD
RDG00010247,PLT002,2024-09-13 03:00:00,25.14,0.2418,9617.0,81.11,50.01,10.733,PARTIAL_LOAD
RDG00010248,PLT003,2024-09-13 03:00:00,19.84,0.1901,9583.0,77.82,49.93,10.853,PARTIAL_LOAD
RDG00010249,PLT004,2024-09-13 03:00:00,26.67,0.2546,9546.0,80.82,50.22,10.832,PARTIAL_LOAD
RDG00010250,PLT005,2024-09-13 03:00:00,26.65,0.2508,9412.0,83.28,49.96,11.247,PARTIAL_LOAD
RDG00010251,PLT001,2024-09-13 06:00:00,52.62,0.5037,9573.0,90.73,49.99,11.216,PARTIAL_LOAD
RDG00010252,PLT002,2024-09-13 06:00:00,28.84,0.2712,9402.0,93.02,49.89,11.01,PARTIAL_LOAD
RDG00010253,PLT003,2024-09-13 06:00:00,21.91,0.2198,10032.0,85.93,49.9,10.873,PARTIAL_LOAD
RDG00010254,PLT004,2024-09-13 06:00:00,29.13,0.2701,9272.0,88.29,50.01,10.868,PARTIAL_LOAD
RDG00010255,PLT005,2024-09-13 06:00:00,28.21,0.2604,9231.0,88.16,50.22,10.978,PARTIAL_LOAD
RDG00010256,PLT001,2024-09-13 09:00:00,55.38,0.527,9516.0,95.49,50.07,10.863,FULL_LOAD
RDG00010257,PLT002,2024-09-13 09:00:00,29.63,0.2936,9908.0,95.59,49.72,10.951,FULL_LOAD
RDG00010258,PLT003,2024-09-13 09:00:00,24.19,0.2266,9366.0,94.85,50.11,11.08,PARTIAL_LOAD
RDG00010259,PLT004,2024-09-13 09:00:00,31.24,0.295,9444.0,94.67,50.01,11.047,PARTIAL_LOAD
RDG00010260,PLT005,2024-09-13 09:00:00,29.09,0.2756,9473.0,90.89,49.97,10.921,PARTIAL_LOAD
RDG00010261,PLT001,2024-09-13 12:00:00,58.0,0.5495,9474.0,100.0,49.9,11.161,FULL_LOAD
RDG00010262,PLT002,2024-09-13 12:00:00,28.95,0.2873,9925.0,93.37,50.21,10.809,PARTIAL_LOAD
RDG00010263,PLT003,2024-09-13 12:00:00,23.4,0.2259,9653.0,91.77,50.04,10.894,PARTIAL_LOAD
RDG00010264,PLT004,2024-09-13 12:00:00,32.87,0.3007,9148.0,99.61,49.82,11.069,FULL_LOAD
RDG00010265,PLT005,2024-09-13 12:00:00,31.16,0.2964,9512.0,97.37,49.9,10.942,FULL_LOAD
RDG00010266,PLT001,2024-09-13 15:00:00,55.51,0.5091,9172.0,95.72,50.17,11.009,FULL_LOAD
RDG00010267,PLT002,2024-09-13 15:00:00,30.24,0.292,9655.0,97.54,49.94,10.982,FULL_LOAD
RDG00010268,PLT003,2024-09-13 15:00:00,23.93,0.2279,9525.0,93.86,49.93,11.219,PARTIAL_LOAD
RDG00010269,PLT004,2024-09-13 15:00:00,32.55,0.2995,9200.0,98.64,50.11,11.032,FULL_LOAD
RDG00010270,PLT005,2024-09-13 15:00:00,31.13,0.2901,9320.0,97.29,50.11,11.075,FULL_LOAD
RDG00010271,PLT001,2024-09-13 18:00:00,54.77,0.5326,9724.0,94.43,50.06,10.937,PARTIAL_LOAD
RDG00010272,PLT002,2024-09-13 18:00:00,27.99,0.2521,9008.0,90.3,50.08,11.103,PARTIAL_LOAD
RDG00010273,PLT003,2024-09-13 18:00:00,22.86,0.2185,9556.0,89.65,50.07,11.208,PARTIAL_LOAD
RDG00010274,PLT004,2024-09-13 18:00:00,29.1,0.267,9174.0,88.18,50.04,11.146,PARTIAL_LOAD
RDG00010275,PLT005,2024-09-13 18:00:00,28.64,0.2627,9171.0,89.5,49.97,11.168,PARTIAL_LOAD
RDG00010276,PLT001,2024-09-13 21:00:00,47.82,0.4652,9728.0,82.45,49.98,11.0,PARTIAL_LOAD
RDG00010277,PLT002,2024-09-13 21:00:00,26.56,0.2458,9253.0,85.68,49.99,10.951,PARTIAL_LOAD
RDG00010278,PLT003,2024-09-13 21:00:00,20.59,0.1982,9628.0,80.74,50.05,11.037,PARTIAL_LOAD
RDG00010279,PLT004,2024-09-13 21:00:00,26.74,0.2514,9400.0,81.04,50.09,10.923,PARTIAL_LOAD
RDG00010280,PLT005,2024-09-13 21:00:00,24.05,0.2336,9715.0,75.16,49.98,10.997,PARTIAL_LOAD
RDG00010281,PLT001,2024-09-14 00:00:00,47.23,0.4467,9459.0,81.43,49.99,11.206,PARTIAL_LOAD
RDG00010282,PLT002,2024-09-14 00:00:00,24.79,0.2506,10107.0,79.97,50.02,11.151,PARTIAL_LOAD
RDG00010283,PLT003,2024-09-14 00:00:00,20.62,0.1927,9343.0,80.87,49.92,10.976,PARTIAL_LOAD
RDG00010284,PLT004,2024-09-14 00:00:00,24.84,0.2295,9241.0,75.29,49.86,11.007,PARTIAL_LOAD
RDG00010285,PLT005,2024-09-14 00:00:00,25.4,0.2413,9500.0,79.37,49.94,11.186,PARTIAL_LOAD
RDG00010286,PLT001,2024-09-14 03:00:00,49.72,0.4726,9506.0,85.73,49.92,10.891,PARTIAL_LOAD
RDG00010287,PLT002,2024-09-14 03:00:00,25.09,0.2444,9740.0,80.93,49.97,10.982,PARTIAL_LOAD
RDG00010288,PLT003,2024-09-14 03:00:00,21.51,0.2023,9403.0,84.37,49.9,11.223,PARTIAL_LOAD
RDG00010289,PLT004,2024-09-14 03:00:00,26.11,0.2463,9432.0,79.12,50.04,10.973,PARTIAL_LOAD
RDG00010290,PLT005,2024-09-14 03:00:00,26.37,0.2462,9337.0,82.39,49.82,11.08,PARTIAL_LOAD
RDG00010291,PLT001,2024-09-14 06:00:00,49.51,0.4633,9357.0,85.36,50.09,10.971,PARTIAL_LOAD
RDG00010292,PLT002,2024-09-14 06:00:00,27.58,0.2541,9214.0,88.97,50.04,11.067,PARTIAL_LOAD
RDG00010293,PLT003,2024-09-14 06:00:00,21.24,0.1957,9216.0,83.28,49.89,10.734,PARTIAL_LOAD
RDG00010294,PLT004,2024-09-14 06:00:00,29.49,0.2863,9708.0,89.36,50.11,10.846,PARTIAL_LOAD
RDG00010295,PLT005,2024-09-14 06:00:00,27.33,0.2574,9419.0,85.41,50.15,11.017,PARTIAL_LOAD
RDG00010296,PLT001,2024-09-14 09:00:00,53.69,0.5128,9551.0,92.56,50.0,11.159,PARTIAL_LOAD
RDG00010297,PLT002,2024-09-14 09:00:00,29.99,0.2842,9476.0,96.74,49.89,11.062,FULL_LOAD
RDG00010298,PLT003,2024-09-14 09:00:00,24.28,0.2313,9528.0,95.23,50.08,10.905,FULL_LOAD
RDG00010299,PLT004,2024-09-14 09:00:00,30.41,0.2872,9445.0,92.15,50.0,10.791,PARTIAL_LOAD
RDG00010300,PLT005,2024-09-14 09:00:00,30.02,0.293,9761.0,93.83,50.02,10.967,PARTIAL_LOAD
RDG00010301,PLT001,2024-09-14 12:00:00,57.55,0.5645,9809.0,99.23,50.05,10.983,FULL_LOAD
RDG00010302,PLT002,2024-09-14 12:00:00,29.5,0.2849,9657.0,95.15,50.13,11.089,FULL_LOAD
RDG00010303,PLT003,2024-09-14 12:00:00,25.07,0.2339,9331.0,98.31,49.97,10.802,FULL_LOAD
RDG00010304,PLT004,2024-09-14 12:00:00,33.0,0.3088,9357.0,100.0,50.19,11.034,FULL_LOAD
RDG00010305,PLT005,2024-09-14 12:00:00,31.35,0.2927,9338.0,97.96,50.08,10.986,FULL_LOAD
RDG00010306,PLT001,2024-09-14 15:00:00,55.53,0.5328,9594.0,95.74,49.95,11.134,FULL_LOAD
RDG00010307,PLT002,2024-09-14 15:00:00,29.34,0.2757,9396.0,94.66,50.21,10.95,PARTIAL_LOAD
RDG00010308,PLT003,2024-09-14 15:00:00,25.01,0.2404,9614.0,98.09,50.11,10.932,FULL_LOAD
RDG00010309,PLT004,2024-09-14 15:00:00,30.52,0.2934,9615.0,92.49,49.97,10.988,PARTIAL_LOAD
RDG00010310,PLT005,2024-09-14 15:00:00,29.49,0.2787,9452.0,92.17,50.24,11.014,PARTIAL_LOAD
RDG00010311,PLT001,2024-09-14 18:00:00,51.76,0.4856,9382.0,89.23,50.08,11.089,PARTIAL_LOAD
RDG00010312,PLT002,2024-09-14 18:00:00,27.64,0.2681,9700.0,89.16,50.14,10.774,PARTIAL_LOAD
RDG00010313,PLT003,2024-09-14 18:00:00,23.56,0.2253,9562.0,92.39,49.82,11.205,PARTIAL_LOAD
RDG00010314,PLT004,2024-09-14 18:00:00,30.86,0.2991,9692.0,93.53,49.92,10.918,PARTIAL_LOAD
RDG00010315,PLT005,2024-09-14 18:00:00,28.26,0.2626,9292.0,88.32,49.87,10.955,PARTIAL_LOAD
RDG00010316,PLT001,2024-09-14 21:00:00,41.03,0.3922,9558.0,70.74,49.91,11.284,PARTIAL_LOAD
RDG00010317,PLT002,2024-09-14 21:00:00,23.93,0.2235,9340.0,77.18,50.17,10.883,PARTIAL_LOAD
RDG00010318,PLT003,2024-09-14 21:00:00,19.92,0.1911,9594.0,78.13,49.94,10.906,PARTIAL_LOAD
RDG00010319,PLT004,2024-09-14 21:00:00,27.69,0.2673,9655.0,83.92,49.89,10.992,PARTIAL_LOAD
RDG00010320,PLT005,2024-09-14 21:00:00,24.97,0.2311,9254.0,78.03,50.05,11.154,PARTIAL_LOAD
RDG00010321,PLT001,2024-09-15 00:00:00,43.26,0.414,9570.0,74.58,49.97,11.112,PARTIAL_LOAD
RDG00010322,PLT002,2024-09-15 00:00:00,22.79,0.2175,9544.0,73.51,50.17,11.063,PARTIAL_LOAD
RDG00010323,PLT003,2024-09-15 00:00:00,20.24,0.1859,9186.0,79.36,49.93,10.995,PARTIAL_LOAD
RDG00010324,PLT004,2024-09-15 00:00:00,24.81,0.2345,9452.0,75.19,50.0,10.761,PARTIAL_LOAD
RDG00010325,PLT005,2024-09-15 00:00:00,26.66,0.2487,9330.0,83.3,49.9,11.379,PARTIAL_LOAD
RDG00010326,PLT001,2024-09-15 03:00:00,49.87,0.4818,9661.0,85.98,50.06,11.134,PARTIAL_LOAD
RDG00010327,PLT002,2024-09-15 03:00:00,26.93,0.2494,9261.0,86.86,50.09,10.949,PARTIAL_LOAD
RDG00010328,PLT003,2024-09-15 03:00:00,19.41,0.1896,9767.0,76.1,49.88,10.956,PARTIAL_LOAD
RDG00010329,PLT004,2024-09-15 03:00:00,26.93,0.2533,9407.0,81.61,49.98,10.982,PARTIAL_LOAD
RDG00010330,PLT005,2024-09-15 03:00:00,25.21,0.2381,9445.0,78.78,50.13,11.143,PARTIAL_LOAD
RDG00010331,PLT001,2024-09-15 06:00:00,51.55,0.466,9040.0,88.88,50.26,11.099,PARTIAL_LOAD
RDG00010332,PLT002,2024-09-15 06:00:00,26.63,0.2556,9599.0,85.9,50.05,10.916,PARTIAL_LOAD
RDG00010333,PLT003,2024-09-15 06:00:00,21.84,0.2133,9765.0,85.65,49.93,10.99,PARTIAL_LOAD
RDG00010334,PLT004,2024-09-15 06:00:00,29.27,0.2741,9364.0,88.69,49.87,10.893,PARTIAL_LOAD
RDG00010335,PLT005,2024-09-15 06:00:00,27.67,0.2664,9628.0,86.46,49.95,10.958,PARTIAL_LOAD
RDG00010336,PLT001,2024-09-15 09:00:00,56.54,0.5098,9016.0,97.49,50.23,11.018,FULL_LOAD
RDG00010337,PLT002,2024-09-15 09:00:00,28.69,0.2763,9632.0,92.55,49.89,11.0,PARTIAL_LOAD
RDG00010338,PLT003,2024-09-15 09:00:00,24.14,0.2274,9419.0,94.66,50.19,11.039,PARTIAL_LOAD
RDG00010339,PLT004,2024-09-15 09:00:00,0.0,0.0,0.0,0.0,50.0,11.197,OFFLINE
RDG00010340,PLT005,2024-09-15 09:00:00,29.45,0.2836,9631.0,92.04,49.91,11.238,PARTIAL_LOAD
RDG00010341,PLT001,2024-09-15 12:00:00,57.07,0.545,9549.0,98.39,49.92,10.834,FULL_LOAD
RDG00010342,PLT002,2024-09-15 12:00:00,29.35,0.2665,9081.0,94.69,50.17,11.221,PARTIAL_LOAD
RDG00010343,PLT003,2024-09-15 12:00:00,24.65,0.2326,9436.0,96.67,50.05,10.972,FULL_LOAD
RDG00010344,PLT004,2024-09-15 12:00:00,30.67,0.2925,9538.0,92.94,50.03,11.069,PARTIAL_LOAD
RDG00010345,PLT005,2024-09-15 12:00:00,31.62,0.3122,9873.0,98.82,50.17,10.888,FULL_LOAD
RDG00010346,PLT001,2024-09-15 15:00:00,56.55,0.5438,9616.0,97.51,49.99,10.624,FULL_LOAD
RDG00010347,PLT002,2024-09-15 15:00:00,29.75,0.2779,9342.0,95.97,50.06,11.068,FULL_LOAD
RDG00010348,PLT003,2024-09-15 15:00:00,24.55,0.2333,9502.0,96.28,49.94,10.929,FULL_LOAD
RDG00010349,PLT004,2024-09-15 15:00:00,31.28,0.2978,9520.0,94.8,49.89,10.969,PARTIAL_LOAD
RDG00010350,PLT005,2024-09-15 15:00:00,29.99,0.2893,9645.0,93.72,49.96,10.852,PARTIAL_LOAD
RDG00010351,PLT001,2024-09-15 18:00:00,52.35,0.4878,9319.0,90.27,49.96,10.845,PARTIAL_LOAD
RDG00010352,PLT002,2024-09-15 18:00:00,26.79,0.2458,9176.0,86.44,50.05,11.059,PARTIAL_LOAD
RDG00010353,PLT003,2024-09-15 18:00:00,22.27,0.2122,9528.0,87.35,50.05,10.905,PARTIAL_LOAD
RDG00010354,PLT004,2024-09-15 18:00:00,30.4,0.2851,9377.0,92.13,50.0,11.064,PARTIAL_LOAD
RDG00010355,PLT005,2024-09-15 18:00:00,27.49,0.2688,9779.0,85.89,49.78,11.025,PARTIAL_LOAD
RDG00010356,PLT001,2024-09-15 21:00:00,48.52,0.4519,9313.0,83.66,50.09,10.981,PARTIAL_LOAD
RDG00010357,PLT002,2024-09-15 21:00:00,23.66,0.2221,9386.0,76.32,49.97,11.196,PARTIAL_LOAD
RDG00010358,PLT003,2024-09-15 21:00:00,20.32,0.1949,9591.0,79.69,49.95,10.902,PARTIAL_LOAD
RDG00010359,PLT004,2024-09-15 21:00:00,25.85,0.249,9632.0,78.32,50.1,10.882,PARTIAL_LOAD
RDG00010360,PLT005,2024-09-15 21:00:00,23.76,0.2172,9143.0,74.24,50.11,10.906,PARTIAL_LOAD
RDG00010361,PLT001,2024-09-16 00:00:00,46.45,0.4464,9610.0,80.09,50.01,10.877,PARTIAL_LOAD
RDG00010362,PLT002,2024-09-16 00:00:00,23.02,0.2278,9897.0,74.26,50.11,10.832,PARTIAL_LOAD
RDG00010363,PLT003,2024-09-16 00:00:00,19.33,0.1866,9655.0,75.81,50.2,10.902,PARTIAL_LOAD
RDG00010364,PLT004,2024-09-16 00:00:00,0.0,0.0,0.0,0.0,50.01,10.853,OFFLINE
RDG00010365,PLT005,2024-09-16 00:00:00,24.75,0.2431,9821.0,77.34,50.04,10.797,PARTIAL_LOAD
RDG00010366,PLT001,2024-09-16 03:00:00,46.61,0.4497,9649.0,80.36,49.96,10.964,PARTIAL_LOAD
RDG00010367,PLT002,2024-09-16 03:00:00,24.47,0.2402,9817.0,78.94,50.09,11.162,PARTIAL_LOAD
RDG00010368,PLT003,2024-09-16 03:00:00,20.91,0.2037,9741.0,81.98,49.97,10.957,PARTIAL_LOAD
RDG00010369,PLT004,2024-09-16 03:00:00,27.44,0.254,9258.0,83.15,49.99,11.077,PARTIAL_LOAD
RDG00010370,PLT005,2024-09-16 03:00:00,27.25,0.2683,9847.0,85.16,50.08,11.005,PARTIAL_LOAD
RDG00010371,PLT001,2024-09-16 06:00:00,48.74,0.4596,9430.0,84.03,50.19,11.156,PARTIAL_LOAD
RDG00010372,PLT002,2024-09-16 06:00:00,26.12,0.247,9458.0,84.25,50.07,11.201,PARTIAL_LOAD
RDG00010373,PLT003,2024-09-16 06:00:00,22.04,0.2135,9686.0,86.44,49.96,11.055,PARTIAL_LOAD
RDG00010374,PLT004,2024-09-16 06:00:00,29.21,0.2792,9558.0,88.51,49.97,11.106,PARTIAL_LOAD
RDG00010375,PLT005,2024-09-16 06:00:00,0.0,0.0,0.0,0.0,49.9,11.143,OFFLINE
RDG00010376,PLT001,2024-09-16 09:00:00,54.75,0.5184,9469.0,94.4,49.86,10.912,PARTIAL_LOAD
RDG00010377,PLT002,2024-09-16 09:00:00,27.87,0.2635,9454.0,89.91,49.99,11.283,PARTIAL_LOAD
RDG00010378,PLT003,2024-09-16 09:00:00,24.15,0.2238,9268.0,94.69,49.99,10.97,PARTIAL_LOAD
RDG00010379,PLT004,2024-09-16 09:00:00,30.5,0.2916,9560.0,92.43,49.83,10.952,PARTIAL_LOAD
RDG00010380,PLT005,2024-09-16 09:00:00,28.12,0.2567,9129.0,87.86,49.9,11.047,PARTIAL_LOAD
RDG00010381,PLT001,2024-09-16 12:00:00,56.36,0.5329,9456.0,97.18,49.97,10.968,FULL_LOAD
RDG00010382,PLT002,2024-09-16 12:00:00,30.42,0.2892,9508.0,98.14,50.01,11.142,FULL_LOAD
RDG00010383,PLT003,2024-09-16 12:00:00,24.75,0.2351,9501.0,97.06,50.06,10.896,FULL_LOAD
RDG00010384,PLT004,2024-09-16 12:00:00,33.0,0.3129,9482.0,100.0,49.93,11.023,FULL_LOAD
RDG00010385,PLT005,2024-09-16 12:00:00,32.0,0.3077,9617.0,100.0,49.81,10.918,FULL_LOAD
RDG00010386,PLT001,2024-09-16 15:00:00,56.7,0.536,9454.0,97.77,50.06,11.022,FULL_LOAD
RDG00010387,PLT002,2024-09-16 15:00:00,31.0,0.2981,9615.0,100.0,49.96,11.116,FULL_LOAD
RDG00010388,PLT003,2024-09-16 15:00:00,24.25,0.2301,9490.0,95.11,50.11,11.329,FULL_LOAD
RDG00010389,PLT004,2024-09-16 15:00:00,30.31,0.2957,9755.0,91.85,50.05,10.942,PARTIAL_LOAD
RDG00010390,PLT005,2024-09-16 15:00:00,31.13,0.2865,9202.0,97.29,49.96,11.184,FULL_LOAD
RDG00010391,PLT001,2024-09-16 18:00:00,51.91,0.5147,9915.0,89.5,50.06,10.989,PARTIAL_LOAD
RDG00010392,PLT002,2024-09-16 18:00:00,27.11,0.2578,9511.0,87.44,50.03,11.017,PARTIAL_LOAD
RDG00010393,PLT003,2024-09-16 18:00:00,21.43,0.1956,9129.0,84.04,49.9,11.006,PARTIAL_LOAD
RDG00010394,PLT004,2024-09-16 18:00:00,29.8,0.288,9664.0,90.29,49.87,11.173,PARTIAL_LOAD
RDG00010395,PLT005,2024-09-16 18:00:00,28.56,0.2778,9728.0,89.24,49.97,10.925,PARTIAL_LOAD
RDG00010396,PLT001,2024-09-16 21:00:00,45.43,0.429,9444.0,78.33,49.95,10.826,PARTIAL_LOAD
RDG00010397,PLT002,2024-09-16 21:00:00,26.54,0.2462,9278.0,85.62,49.98,10.893,PARTIAL_LOAD
RDG00010398,PLT003,2024-09-16 21:00:00,21.25,0.1989,9359.0,83.32,50.25,10.847,PARTIAL_LOAD
RDG00010399,PLT004,2024-09-16 21:00:00,26.14,0.2514,9618.0,79.22,50.04,11.026,PARTIAL_LOAD
RDG00010400,PLT005,2024-09-16 21:00:00,25.42,0.235,9244.0,79.43,50.05,11.063,PARTIAL_LOAD
RDG00010401,PLT001,2024-09-17 00:00:00,46.09,0.4455,9666.0,79.47,50.05,10.76,PARTIAL_LOAD
RDG00010402,PLT002,2024-09-17 00:00:00,22.9,0.2154,9407.0,73.88,50.0,10.971,PARTIAL_LOAD
RDG00010403,PLT003,2024-09-17 00:00:00,20.84,0.1964,9422.0,81.73,50.16,10.973,PARTIAL_LOAD
RDG00010404,PLT004,2024-09-17 00:00:00,24.21,0.2245,9274.0,73.37,50.03,10.946,PARTIAL_LOAD
RDG00010405,PLT005,2024-09-17 00:00:00,24.62,0.233,9463.0,76.94,50.07,10.711,PARTIAL_LOAD
RDG00010406,PLT001,2024-09-17 03:00:00,49.96,0.4755,9518.0,86.14,49.68,11.119,PARTIAL_LOAD
RDG00010407,PLT002,2024-09-17 03:00:00,24.68,0.2356,9545.0,79.61,50.11,10.776,PARTIAL_LOAD
RDG00010408,PLT003,2024-09-17 03:00:00,19.39,0.1826,9418.0,76.05,49.94,11.167,PARTIAL_LOAD
RDG00010409,PLT004,2024-09-17 03:00:00,25.58,0.2478,9686.0,77.52,49.99,11.194,PARTIAL_LOAD
RDG00010410,PLT005,2024-09-17 03:00:00,27.45,0.2531,9219.0,85.78,50.18,10.898,PARTIAL_LOAD
